"","playerID","yearID","stint","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","batav"
"1232","cecilda01",2015,1,68,5,14,2,0,1,3,5,1,4,25,0,2,0,0,0,0.205882352941176
"1233","cedenxa01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1234","cedenxa01",2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1235","centeju01",2015,1,21,0,1,1,0,0,0,0,0,2,7,0,0,0,0,0,0.0476190476190476
"1236","cervefr01",2015,1,451,56,133,17,5,7,43,1,1,46,94,1,8,4,1,12,0.29490022172949
"1237","cespeyo01",2015,1,403,62,118,28,2,18,61,3,4,19,87,2,1,0,4,9,0.292803970223325
"1238","cespeyo01",2015,2,230,39,66,14,4,17,44,4,1,14,54,3,4,0,1,5,0.28695652173913
"1239","chacijh01",2015,1,8,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0.125
"1240","chafian01",2015,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1241","chambjo03",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1242","chambjo03",2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1243","chapmar01",2015,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1244","chapmke02",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1245","chaveje01",2015,1,3,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0.333333333333333
"1246","chenbr01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1247","chenwe02",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1248","chiriro01",2015,1,233,33,54,16,1,10,34,0,0,28,62,0,5,5,2,4,0.231759656652361
"1249","chiselo01",2015,1,333,38,82,19,1,7,44,4,1,23,69,3,1,2,3,0,0.246246246246246
"1250","choatra01",2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1251","choicmi01",2015,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1252","choosh01",2015,1,555,94,153,32,3,22,82,4,2,76,147,1,15,2,5,7,0.275675675675676
"1253","cingrto01",2015,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"1254","ciriape01",2015,1,142,14,37,8,1,1,15,4,2,2,38,0,2,2,3,1,0.26056338028169
"1255","cishest01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1256","cishest01",2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1257","claudal01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258","clevest01",2015,1,101,11,29,4,2,2,15,0,0,4,13,1,0,0,0,3,0.287128712871287
"1259","clippty01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1260","clippty01",2015,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1261","coghlch01",2015,1,440,64,110,25,6,16,41,11,2,58,94,6,3,1,1,8,0.25
"1262","cokeph01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1263","cokeph01",2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1264","colabch01",2015,1,333,55,107,19,1,15,54,2,0,22,96,0,3,0,2,12,0.321321321321321
"1265","coleaj01",2015,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"1266","colege01",2015,1,60,5,9,0,0,0,2,0,0,2,28,0,0,9,0,0,0.15
"1267","colemdu01",2015,1,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"1268","colemlo01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1269","collity01",2015,1,192,18,51,11,3,4,25,2,1,13,43,0,1,1,0,2,0.265625
"1270","collmjo01",2015,1,27,2,5,0,0,0,1,0,0,3,9,0,0,2,0,1,0.185185185185185
"1271","colomal01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1272","colonba01",2015,1,58,2,8,1,0,0,4,0,0,0,24,0,1,4,1,2,0.137931034482759
"1273","colonch01",2015,1,107,8,31,5,0,0,6,3,2,11,17,0,0,1,0,2,0.289719626168224
"1274","confomi01",2015,1,174,30,47,14,0,9,26,0,1,17,39,0,1,0,2,4,0.270114942528736
"1275","congeha01",2015,1,201,25,46,11,0,11,33,0,1,23,63,0,2,1,2,6,0.228855721393035
"1276","conlead01",2015,1,18,0,4,0,0,0,1,0,0,0,8,0,0,4,0,0,0.222222222222222
"1277","contrca01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1278","cookry01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1279","cookry01",2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1280","cooneti01",2015,1,10,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3
"1281","copelsc01",2015,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1282","corbipa01",2015,1,25,1,3,0,0,0,3,0,0,3,11,0,0,1,0,1,0.12
"1283","cordier01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1284","cornejo01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1285","corpoca01",2015,1,107,10,19,4,0,3,15,0,0,6,40,0,4,2,2,1,0.177570093457944
"1286","correca01",2015,1,387,52,108,22,1,22,68,14,4,40,78,2,1,0,4,10,0.27906976744186
"1287","correke01",2015,1,6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.166666666666667
"1288","cosarja01",2015,1,17,0,1,0,0,0,1,0,0,0,8,0,0,1,0,0,0.0588235294117647
"1289","cothaca01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1290","cottsne01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1291","cottsne01",2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1292","couloda01",2015,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1293","couloda01",2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1294","cowarka01",2015,1,46,8,8,2,0,1,4,1,1,5,19,0,0,1,0,1,0.173913043478261
"1295","cowgico01",2015,1,69,10,13,2,1,1,2,2,1,4,19,0,0,1,0,1,0.188405797101449
"1296","cozarza01",2015,1,194,28,50,10,1,9,28,3,3,14,29,1,2,1,3,4,0.257731958762887
"1297","craigal01",2015,1,79,6,12,1,0,1,3,0,0,7,26,0,2,0,0,2,0.151898734177215
"1298","cravyty01",2015,1,8,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0
"1299","crawfbr01",2015,1,507,65,130,33,4,21,84,6,4,39,119,9,11,0,4,18,0.256410256410256
"1300","crawfca02",2015,1,181,19,48,9,2,4,16,10,2,10,41,1,0,0,0,3,0.265193370165746
"1301","crispco01",2015,1,126,11,22,6,0,0,6,2,0,13,25,0,0,0,0,2,0.174603174603175
"1302","crockky01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1303","croncj01",2015,1,378,37,99,17,1,16,51,3,1,17,82,1,5,0,3,9,0.261904761904762
"1304","cruzne02",2015,1,590,90,178,22,1,44,93,3,2,59,164,9,5,0,1,6,0.301694915254237
"1305","cruzto03",2015,1,142,6,29,7,1,2,11,0,0,6,32,0,0,2,1,6,0.204225352112676
"1306","cuddymi01",2015,1,379,44,98,18,1,10,41,2,0,24,88,0,4,0,1,13,0.258575197889182
"1307","cuetojo01",2015,1,37,1,6,0,0,0,0,0,0,1,10,0,0,5,0,0,0.162162162162162
"1308","cuetojo01",2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1309","cunnibr02",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1310","cunnito01",2015,1,86,13,19,4,0,0,4,2,1,5,17,1,2,0,0,1,0.22093023255814
"1311","cuthbch01",2015,1,46,6,10,2,1,1,8,0,0,4,9,0,0,0,0,0,0.217391304347826
"1312","danksjo01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1313","danksjo02",2015,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"1314","darnach01",2015,1,17,2,3,0,1,0,0,0,1,1,7,0,0,0,0,0,0.176470588235294
"1315","darnatr01",2015,1,239,31,64,14,1,12,41,0,0,23,49,0,4,0,2,7,0.267782426778243
"1316","davieky01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1317","davieza01",2015,1,13,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0.0769230769230769
"1318","davisch02",2015,1,573,100,150,31,0,47,117,2,3,84,208,6,8,0,5,6,0.261780104712042
"1319","davisik02",2015,1,214,19,49,17,0,3,20,0,0,23,44,0,0,0,2,5,0.228971962616822
"1320","daviskh01",2015,1,392,54,97,16,2,27,66,6,2,44,122,1,1,0,3,9,0.247448979591837
"1321","davisra01",2015,1,341,55,88,16,11,8,30,18,8,22,76,0,3,1,3,5,0.258064516129032
"1322","daviswa01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1323","deazaal01",2015,1,103,16,22,4,1,3,7,2,2,7,34,2,2,0,0,1,0.213592233009709
"1324","deazaal01",2015,2,161,23,47,9,5,4,25,3,1,12,36,1,2,2,1,2,0.291925465838509
"1325","deazaal01",2015,3,61,12,16,4,1,0,3,2,2,12,14,0,1,0,1,3,0.262295081967213
"1326","deckeco01",2015,1,11,0,0,0,0,0,1,0,0,0,5,0,0,0,1,1,0
"1327","deckeja01",2015,1,28,8,6,1,1,0,1,0,0,7,9,0,0,1,0,0,0.214285714285714
"1328","dedunsa01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1329","defraju01",2015,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.333333333333333
"1330","degroja01",2015,1,59,3,11,1,0,0,4,0,0,3,16,0,0,4,0,4,0.186440677966102
"1331","dejesda01",2015,1,232,24,60,8,2,5,26,3,2,19,39,1,4,0,2,4,0.258620689655172
"1332","dejesda01",2015,2,56,3,7,1,0,0,4,0,0,2,13,0,2,0,0,1,0.125
"1333","dejesiv02",2015,1,201,15,49,10,2,4,28,0,2,19,55,0,1,0,1,3,0.243781094527363
"1334","delabst01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1335","delarjo01",2015,1,48,0,3,0,0,0,3,0,0,0,18,0,0,2,0,1,0.0625
"1336","delarru01",2015,1,64,3,6,0,0,0,2,0,0,0,25,0,0,4,0,0,0.09375
"1337","delgara01",2015,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"1338","delosab01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1339","dendema01",2015,1,99,12,25,6,1,5,12,0,1,9,20,0,0,2,0,0,0.252525252525253
"1340","denorch01",2015,1,212,18,57,11,1,3,18,0,1,15,56,1,1,2,1,7,0.268867924528302
"1341","depaujo02",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1342","descada01",2015,1,185,22,38,3,2,5,22,1,2,20,45,6,0,4,0,3,0.205405405405405
"1343","desclan01",2015,1,58,1,9,1,0,0,3,0,0,3,33,0,0,2,1,0,0.155172413793103
"1344","deshide02",2015,1,425,83,111,22,10,2,37,25,8,53,101,1,3,7,4,1,0.261176470588235
"1345","desmoia01",2015,1,583,69,136,27,2,19,62,13,5,45,187,0,3,6,4,9,0.23327615780446
"1346","despaod01",2015,1,30,0,2,1,0,0,0,0,0,1,11,0,0,3,0,1,0.0666666666666667
"1347","detwiro01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1348","detwiro01",2015,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1349","diazel01",2015,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1350","diazja01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1351","diazjo02",2015,1,13,1,2,0,0,0,2,0,0,1,3,0,1,1,0,0,0.153846153846154
"1352","diazju03",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1353","dickeal01",2015,1,8,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0.25
"1354","dickeco01",2015,1,224,30,68,18,2,10,31,0,1,10,56,0,0,0,0,3,0.303571428571429
"1355","dickera01",2015,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"1356","diekmja01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1357","diekmja01",2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1358","dietrde01",2015,1,250,38,64,14,3,10,24,0,2,23,65,2,13,0,3,4,0.256
"1359","difowi01",2015,1,11,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0.181818181818182
"1360","dominch01",2015,1,23,2,6,1,1,1,3,0,0,0,12,0,0,0,0,0,0.260869565217391
"1361","dominjo01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1362","donaljo02",2015,1,620,122,184,41,2,41,123,6,0,73,133,0,6,2,10,16,0.296774193548387
"1363","doolise01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1364","dornda01",2015,1,30,0,5,1,0,0,3,0,0,2,10,0,0,0,0,1,0.166666666666667
"1365","doubrfe01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1366","doubrfe01",2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1367","doziebr01",2015,1,628,101,148,39,4,28,77,12,4,61,148,2,7,0,8,10,0.235668789808917
"1368","drabeky01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1369","drakeol01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1370","drewst01",2015,1,383,43,77,16,1,17,44,0,2,37,71,1,1,4,3,7,0.201044386422977
"1371","drurybr01",2015,1,56,3,12,3,0,2,8,0,0,2,8,0,1,0,0,5,0.214285714285714
"1372","dudalu01",2015,1,471,67,115,33,0,27,73,0,2,66,138,7,14,0,3,12,0.24416135881104
"1373","duensbr01",2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1374","duffety01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1375","duffyda01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1376","duffyma01",2015,1,573,77,169,28,6,12,77,12,0,30,96,0,5,2,2,22,0.294938917975567
"1377","duffyma02",2015,1,8,0,3,1,0,0,3,0,0,1,2,0,0,0,0,0,0.375
"1378","dukeza01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1379","dullry01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1380","dunnmi01",2015,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1381","duvalad01",2015,1,64,6,14,2,0,5,9,0,0,6,26,1,2,0,0,0,0.21875
"1382","dykstal01",2015,1,31,3,4,0,0,1,4,0,0,6,12,0,1,0,0,2,0.129032258064516
"1383","dysonja01",2015,1,200,31,50,8,6,2,18,26,3,14,37,0,4,6,1,3,0.25
"1384","dysonsa01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1385","dysonsa01",2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1386","easleed01",2015,1,6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
"1387","eatonad02",2015,1,610,98,175,28,9,14,56,18,8,58,131,2,14,5,2,5,0.286885245901639
"1388","edwarca01",2015,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1389","edwarjo02",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1390","edwarjo02",2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1391","eickhje01",2015,1,14,1,2,0,0,0,2,0,0,0,7,0,0,2,0,0,0.142857142857143
"1392","eliasro01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1393","ellinbr02",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1394","ellisaj01",2015,1,181,24,43,9,0,7,21,0,0,32,38,1,1,3,0,4,0.237569060773481
"1395","ellsbja01",2015,1,452,66,116,15,2,7,33,21,9,35,86,1,7,1,3,6,0.256637168141593
"1396","elmorja01",2015,1,141,10,29,5,0,2,16,1,1,12,25,1,0,2,3,6,0.205673758865248
"1397","encared01",2015,1,528,94,146,31,0,39,111,3,2,77,98,5,9,0,10,14,0.276515151515151
"1398","eovalna01",2015,1,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"1399","erlinro01",2015,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"1400","escobal02",2015,1,612,76,157,20,5,3,47,17,5,26,75,1,8,11,5,10,0.256535947712418
"1401","escobed01",2015,1,409,48,107,31,4,12,58,2,3,28,86,1,2,2,5,7,0.26161369193154
"1402","escobyu01",2015,1,535,75,168,25,1,9,56,2,2,45,70,0,8,1,2,24,0.314018691588785
"1403","espinda01",2015,1,367,59,88,21,1,13,37,5,2,33,106,5,6,3,3,6,0.239782016348774
"1404","estrama01",2015,1,6,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0.333333333333333
"1405","ethiean01",2015,1,395,54,116,20,7,14,53,2,3,43,75,2,4,0,3,11,0.293670886075949
"1406","evelada01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1407","familje01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1408","farmebu01",2015,1,4,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0.25
"1409","farquda01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1410","faulkan01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1411","feathta01",2015,1,154,23,25,5,1,2,9,4,2,7,46,0,3,4,1,3,0.162337662337662
"1412","feldmsc01",2015,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5
"1413","felizmi01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1414","felizne01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1415","felizne01",2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1416","fernajo02",2015,1,18,2,3,1,0,1,2,0,0,0,4,0,0,4,0,0,0.166666666666667
"1417","ferreje01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1418","fieldda01",2015,1,3,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0.333333333333333
"1419","fieldjo03",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1420","fieldpr01",2015,1,613,78,187,28,0,23,98,0,0,64,88,14,11,0,5,21,0.305057096247961
"1421","fieldth01",2015,1,41,6,8,1,0,2,5,1,0,2,16,0,1,1,0,0,0.195121951219512
"1422","fienca01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1423","fiersmi01",2015,1,30,0,3,0,0,0,0,0,0,0,12,0,0,4,0,0,0.1
"1424","fiersmi01",2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1425","figueco01",2015,1,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.25
"1426","finnebr01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1427","finnebr01",2015,2,4,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
"1428","fistedo01",2015,1,31,2,7,1,0,0,0,0,0,2,15,0,0,6,0,0,0.225806451612903
"1429","flahery01",2015,1,267,34,54,8,3,9,31,0,0,26,81,2,4,2,2,8,0.202247191011236
"1430","flandyo01",2015,1,21,1,3,0,0,0,1,0,0,0,10,0,0,1,0,0,0.142857142857143
"1431","floreke01",2015,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1432","florera02",2015,1,32,3,7,1,0,0,0,0,0,0,4,0,0,1,0,0,0.21875
"1433","florewi01",2015,1,483,55,127,22,0,16,59,0,1,19,63,2,4,2,2,12,0.262939958592132
"1434","floripe01",2015,1,23,5,2,0,1,0,1,1,0,2,12,0,0,0,0,0,0.0869565217391304
"1435","flowety01",2015,1,331,21,79,12,0,9,39,0,1,21,104,0,6,2,1,8,0.238670694864048
"1436","floydga01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1437","foltymi01",2015,1,28,0,2,1,0,0,3,0,0,0,19,0,0,1,1,1,0.0714285714285714
"1438","forsylo01",2015,1,540,69,152,33,2,17,68,9,4,55,111,2,14,0,6,12,0.281481481481481
"1439","fowlede01",2015,1,596,102,149,29,8,17,46,20,7,84,154,1,5,2,3,4,0.25
"1440","francje01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1441","francje02",2015,1,326,34,84,16,1,13,45,0,2,13,77,0,1,0,3,10,0.257668711656442
"1442","francma02",2015,1,304,45,85,22,1,14,50,1,0,26,52,2,4,0,1,8,0.279605263157895
"1443","frandke01",2015,1,11,1,2,0,0,0,0,0,0,1,3,0,0,1,0,2,0.181818181818182
"1444","frankni01",2015,1,101,11,16,4,1,3,7,1,0,7,37,0,0,1,0,2,0.158415841584158
"1445","frasoja01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1446","frasoja01",2015,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1447","frazito01",2015,1,619,82,158,43,1,35,89,13,8,44,137,3,7,1,7,19,0.255250403877221
"1448","freemfr01",2015,1,416,62,115,27,0,18,66,3,1,56,98,4,7,0,2,6,0.276442307692308
"1449","freemsa01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1450","freesda01",2015,1,424,53,109,27,0,14,56,1,1,31,107,0,12,0,3,12,0.257075471698113
"1451","friasca01",2015,1,21,1,1,0,0,0,0,0,0,1,12,0,1,1,0,0,0.0476190476190476
"1452","friedch01",2015,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1453","frierer01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1454","fryerer01",2015,1,22,2,5,2,0,0,2,0,0,5,11,0,0,0,0,0,0.227272727272727
"1455","fujikky01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1456","fuldsa01",2015,1,290,34,57,16,3,2,22,9,3,30,55,1,2,2,1,6,0.196551724137931
"1457","furbuch01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1458","galero01",2015,1,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.1
"1459","gallayo01",2015,1,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5
"1460","gallojo01",2015,1,108,16,22,3,1,6,14,3,0,15,57,3,0,0,0,0,0.203703703703704
"1461","galvifr01",2015,1,559,63,147,14,5,7,50,10,1,30,103,1,3,7,4,11,0.262969588550984
"1462","garcefr01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1463","garciad01",2015,1,191,20,53,12,0,10,26,0,0,5,35,0,0,0,2,9,0.277486910994764
"1464","garciav01",2015,1,553,66,142,17,2,13,59,7,7,36,141,3,8,0,4,13,0.256781193490054
"1465","garcigr01",2015,1,75,7,18,5,0,2,4,0,0,10,12,1,1,1,0,2,0.24
"1466","garcija01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1467","garcija02",2015,1,41,1,4,0,0,0,1,0,0,2,15,0,0,1,0,0,0.0975609756097561
"1468","garcija03",2015,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1469","garcile02",2015,1,14,0,3,0,0,0,1,1,0,1,7,0,0,0,0,0,0.214285714285714
"1470","garcilu03",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1471","garciyi01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1472","gardnbr01",2015,1,571,94,148,26,3,16,66,20,5,68,135,1,6,8,3,8,0.259194395796848
"1473","garnedu01",2015,1,70,6,11,3,0,2,8,0,0,6,14,2,0,0,0,2,0.157142857142857
"1474","garzama01",2015,1,39,0,3,0,0,0,0,0,1,1,21,0,0,7,0,0,0.0769230769230769
"1475","gattiev01",2015,1,566,66,139,20,11,27,88,0,1,30,119,3,3,0,5,13,0.245583038869258
"1476","gausmke01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1477","gearrco01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1478","geedi01",2015,1,10,0,1,0,0,0,0,0,0,0,5,0,0,2,0,0,0.1
"1479","geltzst01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1480","gennesc01",2015,1,375,42,99,18,4,6,29,1,3,12,68,5,4,0,0,11,0.264
"1481","gentrcr01",2015,1,50,6,6,0,2,0,3,1,1,4,15,0,1,0,1,0,0.12
"1482","germego01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1483","germego01",2015,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1484","giavojo01",2015,1,453,51,123,25,5,4,49,2,1,32,59,0,2,9,6,7,0.271523178807947
"1485","gibsoky01",2015,1,5,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0.2
"1486","gileske01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1487","gillaco01",2015,1,173,10,41,11,1,3,15,0,1,9,34,1,1,0,2,2,0.236994219653179
"1488","gillaco01",2015,2,64,4,13,4,1,1,9,0,0,4,13,1,0,0,0,0,0.203125
"1489","gilleco01",2015,1,145,17,42,10,2,2,16,4,1,10,27,0,0,1,1,5,0.289655172413793
"1490","gilmase01",2015,1,6,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0.333333333333333
"1491","gimench01",2015,1,98,19,25,6,1,5,14,2,0,10,19,0,1,4,0,2,0.255102040816327
"1492","givenmy01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1493","godleza01",2015,1,9,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0.111111111111111
"1494","goedder01",2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1495","goforda01",2015,1,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
"1496","goinsry01",2015,1,376,52,94,16,4,5,45,2,1,39,83,0,1,7,5,12,0.25
"1497","goldspa01",2015,1,567,103,182,38,2,33,110,21,5,118,151,29,2,0,7,16,0.320987654320988
"1498","gomesbr01",2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1499","gomesjo01",2015,1,195,27,43,7,0,7,22,1,1,28,67,1,3,0,2,5,0.220512820512821
"1500","gomesjo01",2015,2,30,2,5,2,0,0,4,0,0,3,14,0,0,0,1,1,0.166666666666667
